,player_id,pts,reb,ast,blk,stl,fg%,ft%,fg3m,min,tov
101,203507,27.7,12.5,5.9,1.5,1.3,0.58,0.73,0.7,32.8,3.7
102,203922,4.2,1.5,0.4,0.2,0.3,0.43,0.78,0.4,13.0,0.4
103,201609,13.7,3.1,4.8,0.1,0.8,0.42,0.79,1.6,27.5,2.0
104,203476,6.4,4.1,0.9,0.5,0.6,0.5,0.86,0.3,13.6,0.8
105,202328,5.3,4.0,0.6,0.2,0.3,0.48,0.59,0.0,11.2,0.7
106,203084,16.4,4.6,1.5,0.2,0.6,0.42,0.83,2.3,32.9,1.3
107,202355,12.3,11.4,0.8,1.9,0.6,0.57,0.44,0.0,23.3,1.3
108,1627740,6.0,3.5,0.8,0.1,0.4,0.42,0.77,0.9,13.6,0.5
109,203546,6.7,1.5,1.6,0.1,0.4,0.39,1.0,1.1,16.2,1.0
110,101133,4.1,3.8,0.7,0.5,0.7,0.45,0.67,0.1,14.6,0.6
111,202697,7.5,2.9,1.8,0.4,1.0,0.38,0.86,1.5,23.9,0.8
112,203477,6.0,1.9,2.8,0.1,0.5,0.38,0.75,1.1,20.9,1.2
113,202738,8.1,1.1,1.9,0.1,0.4,0.34,0.61,1.0,15.1,1.5
114,202397,8.9,2.6,3.6,0.2,0.5,0.43,0.73,0.8,22.3,1.1
115,1627826,8.9,6.1,1.1,0.9,0.2,0.56,0.81,0.0,17.6,1.2
116,200826,10.9,2.5,5.6,0.0,0.6,0.42,0.67,1.0,19.8,1.9
117,200755,18.1,2.5,2.7,0.2,0.4,0.44,0.88,3.2,31.3,1.3
118,2747,6.7,1.6,1.9,0.3,1.0,0.35,0.78,1.1,20.2,1.0
119,203210,9.4,6.3,0.8,0.5,0.7,0.48,0.75,1.1,21.1,1.3
120,201580,12.0,7.5,0.7,2.0,0.6,0.62,0.65,0.0,22.3,1.4
121,203953,14.5,6.5,2.4,0.5,0.7,0.5,0.69,1.0,26.9,2.4
122,203109,11.9,4.9,1.7,0.4,0.8,0.4,0.72,2.2,27.1,1.1
123,1626143,8.2,4.7,0.7,0.7,0.3,0.59,0.67,0.0,15.8,0.9
124,1627774,7.6,3.1,0.7,0.4,0.4,0.5,0.7,0.8,18.7,0.6
125,1627751,5.5,5.3,1.2,0.9,0.4,0.63,0.5,0.0,16.5,0.6
126,2037,7.9,1.3,3.6,0.2,0.5,0.4,0.88,1.0,18.9,1.5
127,1627750,18.2,4.3,4.8,0.4,0.9,0.44,0.83,2.0,32.6,2.1
128,203516,6.7,3.1,0.7,0.4,0.7,0.47,0.71,0.9,21.2,0.6
129,201935,36.1,6.6,7.5,0.7,2.0,0.44,0.88,4.8,36.8,5.0
130,201949,7.8,3.2,2.5,0.5,0.6,0.43,0.69,0.9,21.2,1.3
131,201162,4.9,2.7,1.4,0.3,0.6,0.41,0.62,0.9,20.7,0.7
132,1626185,2.7,1.8,0.4,0.2,0.1,0.4,0.67,0.5,7.8,0.3
